CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1Pro 3 ; Serial number 0"
DESCRIPTOR	"Chart 1586 Patches"
FILTER	""
CREATED		"2025-04-06T20:20:27"

NUMBER_OF_FIELDS	5
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	
1352	-	    0.00	  255.00	    0.00	
1353	-	  178.50	   23.18	   76.50	
1354	-	  229.50	    0.00	   76.50	
1355	-	  153.00	   69.55	    0.00	
1356	-	   76.50	  255.00	  229.50	
1357	-	   51.00	  162.27	  204.00	
1358	-	   69.55	   69.55	   85.00	
1359	-	  178.50	  231.82	  229.50	
1360	-	    0.00	  162.27	   51.00	
1361	-	    0.00	  208.64	  102.00	
1362	-	  204.00	    0.00	   51.00	
1363	-	  229.50	   69.55	   76.50	
1364	-	  102.00	   23.18	  204.00	
1365	-	   51.00	   69.55	  127.50	
1366	-	  255.00	  115.91	    0.00	
1367	-	  204.00	   92.73	  204.00	
1368	-	   51.00	  115.91	   25.50	
1369	-	    0.00	  208.64	  255.00	
1370	-	   51.00	   46.36	  229.50	
1371	-	   25.50	  231.82	  255.00	
1372	-	   51.00	  162.27	  255.00	
1373	-	  204.00	  139.09	  153.00	
1374	-	  136.00	  111.27	  111.27	
1375	-	  204.00	   46.36	  229.50	
1376	-	   51.00	  162.27	   25.50	
1377	-	  229.50	   46.36	   51.00	
1378	-	   51.00	    0.00	  102.00	
1379	-	  153.00	  139.09	   76.50	
1380	-	  178.50	  231.82	  153.00	
1381	-	    0.00	    0.00	    0.00	
1382	-	  178.50	  162.27	   25.50	
1383	-	  229.50	   92.73	   25.50	
1384	-	  204.00	  139.09	  102.00	
1385	-	  127.50	  139.09	  178.50	
1386	-	  204.00	  185.45	  229.50	
1387	-	  102.00	  208.64	   76.50	
1388	-	  102.00	  185.45	  153.00	
1389	-	  153.00	  162.27	  204.00	
1390	-	   76.50	  185.45	    0.00	
1391	-	  178.50	   69.55	  255.00	
1392	-	    0.00	  231.82	  102.00	
1393	-	  204.00	  115.91	  204.00	
1394	-	  153.00	  139.09	  229.50	
1395	-	  153.00	  208.64	   51.00	
1396	-	  102.00	   46.36	   25.50	
1397	-	  127.50	   92.73	   76.50	
1398	-	   25.50	  185.45	   51.00	
1399	-	  255.00	   46.36	   25.50	
1400	-	   76.50	  139.09	  127.50	
1401	-	  255.00	  231.82	  102.00	
1402	-	   76.50	  231.82	   25.50	
1403	-	  229.50	   46.36	  204.00	
1404	-	  102.00	  115.91	  178.50	
1405	-	   51.00	   23.18	   76.50	
1406	-	  153.00	  231.82	  178.50	
1407	-	  229.50	  185.45	  102.00	
1408	-	  229.50	  162.27	  178.50	
1409	-	  153.00	  185.45	  204.00	
1410	-	   76.50	  231.82	  229.50	
1411	-	  178.50	    0.00	  229.50	
1412	-	  178.50	   69.55	   76.50	
1413	-	  204.00	  255.00	   76.50	
1414	-	  187.77	  187.77	  229.50	
1415	-	  153.00	   69.55	  178.50	
1416	-	  255.00	   23.18	  229.50	
1417	-	  153.00	    0.00	   25.50	
1418	-	   51.00	  255.00	   25.50	
1419	-	  255.00	   23.18	  255.00	
1420	-	  102.00	   46.36	   51.00	
1421	-	  255.00	  255.00	  178.50	
1422	-	  127.50	    0.00	    0.00	
1423	-	  127.50	    0.00	  229.50	
1424	-	  255.00	  231.82	   25.50	
1425	-	  229.50	  208.64	  153.00	
1426	-	   25.50	  208.64	  255.00	
1427	-	    0.00	   23.18	  102.00	
1428	-	  229.50	  162.27	   51.00	
1429	-	  178.50	  231.82	  255.00	
1430	-	   25.50	   46.36	  229.50	
1431	-	   25.50	    0.00	   51.00	
1432	-	   76.50	  208.64	  127.50	
1433	-	   76.50	  115.91	  153.00	
1434	-	  229.50	   46.36	  255.00	
1435	-	  127.50	  162.27	   76.50	
1436	-	  178.50	  185.45	    0.00	
1437	-	  204.00	  255.00	  102.00	
1438	-	  255.00	  231.82	   76.50	
1439	-	   51.00	  185.45	  229.50	
1440	-	  255.00	   92.73	   76.50	
1441	-	  229.50	   92.73	   51.00	
1442	-	  102.00	   23.18	    0.00	
1443	-	  255.00	  115.91	  204.00	
1444	-	   25.50	  208.64	   25.50	
1445	-	  102.00	  115.91	    0.00	
1446	-	   34.00	   27.82	   27.82	
1447	-	  127.50	  255.00	  204.00	
1448	-	  127.50	   23.18	  178.50	
1449	-	   51.00	  231.82	   25.50	
1450	-	   25.50	  162.27	  153.00	
1451	-	  255.00	    0.00	   76.50	
1452	-	    0.00	  255.00	  153.00	
1453	-	   76.50	   92.73	  255.00	
1454	-	   51.00	   92.73	  204.00	
1455	-	   25.50	  208.64	  204.00	
1456	-	  144.50	  118.23	  118.23	
1457	-	   76.50	  162.27	  127.50	
1458	-	  132.14	  161.50	  132.14	
1459	-	   51.00	   23.18	  127.50	
1460	-	    0.00	  162.27	   25.50	
1461	-	  255.00	  255.00	   25.50	
1462	-	  153.00	  208.64	  229.50	
1463	-	  178.50	  115.91	   51.00	
1464	-	   76.50	   23.18	  127.50	
1465	-	  178.50	  255.00	  229.50	
1466	-	    0.00	  255.00	   76.50	
1467	-	  127.50	  231.82	  204.00	
1468	-	  153.00	  208.64	    0.00	
1469	-	  153.00	  255.00	   25.50	
1470	-	  178.50	  162.27	  204.00	
1471	-	  178.50	  185.45	  153.00	
1472	-	  102.00	  115.91	  127.50	
1473	-	  153.00	  115.91	  153.00	
1474	-	  255.00	  255.00	  102.00	
1475	-	   76.50	  162.27	   76.50	
1476	-	  255.00	   69.55	  102.00	
1477	-	  153.00	  162.27	  255.00	
1478	-	    0.00	   92.73	  204.00	
1479	-	  229.50	   46.36	   76.50	
1480	-	  255.00	  139.09	   51.00	
1481	-	   51.00	   69.55	  178.50	
1482	-	  153.00	  231.82	  153.00	
1483	-	  102.00	    0.00	   25.50	
1484	-	  153.00	  139.09	  255.00	
1485	-	  153.00	  185.45	  178.50	
1486	-	   76.50	  162.27	   51.00	
1487	-	   51.00	   69.55	  255.00	
1488	-	  204.00	   46.36	  255.00	
1489	-	   76.50	  255.00	  127.50	
1490	-	  255.00	  185.45	  204.00	
1491	-	  102.00	  208.64	  204.00	
1492	-	  255.00	   23.18	  102.00	
1493	-	   76.50	  255.00	   25.50	
1494	-	  178.50	  208.64	  102.00	
1495	-	  153.00	   69.55	  102.00	
1496	-	  229.50	  139.09	  127.50	
1497	-	  127.50	   23.18	    0.00	
1498	-	  127.50	  208.64	  255.00	
1499	-	  204.00	  208.64	  255.00	
1500	-	  255.00	   69.55	   76.50	
1501	-	  127.50	  162.27	  255.00	
1502	-	    0.00	    0.00	   76.50	
1503	-	  255.00	  231.82	   51.00	
1504	-	  153.00	  115.91	  229.50	
1505	-	  229.50	  208.64	  255.00	
1506	-	  153.00	   46.36	  102.00	
1507	-	  229.50	   69.55	  204.00	
1508	-	   51.00	  185.45	   76.50	
1509	-	   51.00	   92.73	  127.50	
1510	-	    0.00	   92.73	    0.00	
1511	-	  178.50	   92.73	  153.00	
1512	-	   51.00	   69.55	   76.50	
1513	-	  180.82	  180.82	  221.00	
1514	-	  204.00	  231.82	  255.00	
1515	-	   76.50	  185.45	  127.50	
1516	-	  102.00	   23.18	   51.00	
1517	-	   25.50	   20.86	   20.86	
1518	-	   25.50	  255.00	  178.50	
1519	-	    0.00	  139.09	  102.00	
1520	-	   25.50	  185.45	  102.00	
1521	-	   15.45	   15.45	   15.45	
1522	-	  153.00	   92.73	    0.00	
1523	-	  146.82	  146.82	  146.82	
1524	-	  255.00	  255.00	  229.50	
1525	-	   76.50	  162.27	  255.00	
1526	-	   76.50	   23.18	  255.00	
1527	-	    0.00	   23.18	   25.50	
1528	-	  139.09	  139.09	  139.09	
1529	-	    0.00	  139.09	   25.50	
1530	-	   76.50	   92.73	    0.00	
1531	-	  255.00	  162.27	   76.50	
1532	-	  204.00	   69.55	  127.50	
1533	-	  255.00	  185.45	  127.50	
1534	-	  102.00	  208.64	  229.50	
1535	-	  229.50	  208.64	  127.50	
1536	-	   25.50	  139.09	  127.50	
1537	-	  153.00	  231.82	   76.50	
1538	-	  178.50	  139.09	    0.00	
1539	-	  102.00	  185.45	   51.00	
1540	-	   25.50	   46.36	  102.00	
1541	-	   25.50	   46.36	   76.50	
1542	-	  255.00	  231.82	  255.00	
1543	-	   51.00	  139.09	  102.00	
1544	-	  102.00	  162.27	  229.50	
1545	-	   90.41	  110.50	   90.41	
1546	-	    0.00	   23.18	   76.50	
1547	-	   51.00	  231.82	  153.00	
1548	-	  204.00	  162.27	   76.50	
1549	-	  102.00	  139.09	  102.00	
1550	-	    0.00	    0.00	  204.00	
1551	-	  229.50	  115.91	  102.00	
1552	-	  102.00	  115.91	  102.00	
1553	-	  153.00	   46.36	  204.00	
1554	-	    0.00	  115.91	  255.00	
1555	-	  127.50	    0.00	   51.00	
1556	-	   25.50	  231.82	  178.50	
1557	-	  102.00	   46.36	    0.00	
1558	-	   76.50	   23.18	  102.00	
1559	-	    0.00	  115.91	   76.50	
1560	-	  102.00	  139.09	   25.50	
1561	-	  229.50	   23.18	    0.00	
1562	-	  255.00	  115.91	  229.50	
1563	-	  229.50	   23.18	  178.50	
1564	-	   76.50	    0.00	  204.00	
1565	-	  127.50	  255.00	  127.50	
1566	-	   25.50	  162.27	   25.50	
1567	-	  153.00	  162.27	  102.00	
1568	-	   51.00	  139.09	   51.00	
1569	-	  229.50	  115.91	   51.00	
1570	-	  166.91	  166.91	  204.00	
1571	-	   25.50	  255.00	  229.50	
1572	-	  204.00	   69.55	   25.50	
1573	-	    0.00	   92.73	  102.00	
1574	-	   25.50	   46.36	    0.00	
1575	-	    0.00	   23.18	  153.00	
1576	-	    0.00	   46.36	  102.00	
1577	-	   25.50	  208.64	  153.00	
1578	-	   25.50	   46.36	   25.50	
1579	-	  127.50	  255.00	   25.50	
1580	-	  153.00	  208.64	  153.00	
1581	-	   25.50	  208.64	   51.00	
1582	-	  221.00	  180.82	  180.82	
1583	-	  255.00	  115.91	  255.00	
1584	-	  255.00	  208.64	  204.00	
1585	-	  229.50	  185.45	   76.50	
1586	-	   25.50	  185.45	  178.50	
END_DATA
