CTI1   

DESCRIPTOR "Argyll Calibration Target chart information 1"
ORIGINATOR "Argyll targen"
CREATED "Tue Apr  8 19:51:28 2025"
APPROX_WHITE_POINT "95.106486 100.000000 108.844025"
COLOR_REP "iRGB"
WHITE_COLOR_PATCHES "16"
BLACK_COLOR_PATCHES "16"
OFPS_PATCHES "2388"

NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z 
END_DATA_FORMAT

NUMBER_OF_SETS 2420
BEGIN_DATA
821 203.8276 31.09755 98.47352 28.30024 15.54479 13.92939
822 26.23534 209.9754 0.000000 24.23969 46.83807 8.624090
823 173.6964 163.0677 0.000000 31.19437 35.83091 6.133098
824 109.4301 43.48448 158.1618 14.29358 8.441259 33.84278
825 0.000000 52.44192 145.1635 7.308110 5.499267 28.13014
826 31.14562 70.77565 128.2843 7.656824 7.273894 22.18186
827 129.9812 0.000000 168.6349 17.16815 8.520142 38.59458
828 200.4152 205.8755 35.75388 46.82692 56.97989 11.02556
829 0.000000 170.2327 163.4253 21.85850 32.17955 40.43262
830 198.9157 67.09055 183.7295 34.82751 20.41123 47.72604
831 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
832 114.6868 118.6422 0.000000 14.44856 17.56500 3.489217
833 53.33427 22.85607 255.0000 20.64271 9.506785 95.29807
834 144.2875 163.8190 136.0032 29.94891 34.87650 29.08240
835 105.6032 0.000000 208.4476 18.16516 8.540265 60.93376
836 192.5728 0.000000 230.0782 36.81838 17.83113 76.55666
837 73.81464 92.27618 0.000000 7.594774 10.05909 2.401333
838 44.34544 190.2962 215.1465 32.50034 42.98583 71.20998
839 83.81699 27.71227 118.0033 8.245836 4.961665 18.35749
840 85.48219 255.0000 22.04816 40.30163 73.79289 13.73531
841 51.39236 164.2255 0.000000 15.55508 28.07087 5.458877
842 234.2668 187.3467 255.0000 70.21936 60.84245 102.5962
843 23.93972 21.77249 255.0000 19.52241 8.898350 95.23963
844 76.10513 182.3869 59.03244 21.38214 36.11514 10.80669
845 67.30699 76.85779 232.5420 20.42784 13.22517 78.34080
846 208.5370 255.0000 140.3614 67.02204 87.04150 38.84028
847 230.0394 255.0000 66.36663 69.71093 88.85920 19.50110
848 119.1684 76.36750 0.000000 11.13900 10.06257 2.215338
849 34.69810 43.98500 227.9694 16.42794 8.674124 74.33393
850 69.16977 222.2501 40.29512 29.75394 54.26130 11.78075
851 163.3559 95.43989 39.91005 20.49507 17.07949 5.057126
852 234.7391 162.6501 29.31125 47.96451 44.34299 8.064140
853 136.3103 255.0000 27.18886 46.70567 77.08856 14.31831
854 161.4383 94.42055 92.93258 21.59286 17.32847 13.30731
855 45.13270 107.1146 255.0000 25.16570 19.13602 96.91857
856 255.0000 73.17291 122.9674 47.73804 28.20670 22.33674
857 93.38551 106.9420 234.5935 25.49631 19.63657 80.83796
858 198.4404 231.1585 0.000000 52.50875 69.61255 11.53135
859 181.1310 75.34819 255.0000 40.28279 22.91915 96.85264
860 125.8043 229.3559 58.18373 38.08988 61.35192 14.68471
861 23.92544 247.5787 99.28973 36.72102 68.29196 23.86994
862 175.9469 137.8906 160.5809 34.03019 30.62949 38.17947
863 199.5077 216.7772 72.18297 50.12663 62.57070 16.40002
864 129.0082 29.80085 48.64589 10.96074 6.747970 4.423821
865 49.08956 198.1896 134.0480 26.55874 43.42176 30.19552
866 0.000000 0.000000 42.95895 1.430978 1.172364 3.270008
867 171.8077 242.8859 231.6151 63.86829 78.79805 88.02641
868 239.7769 244.6638 170.1752 75.93120 86.63184 51.33059
869 163.7264 204.4472 189.9072 46.77800 55.42490 57.28483
870 135.9204 131.0836 13.52356 19.16187 22.29815 4.549460
871 71.30465 24.58112 208.2339 15.23113 7.528233 60.75617
872 100.5593 14.82961 105.3955 8.976238 5.065722 14.70555
873 166.0174 70.47016 144.5842 23.79939 15.43540 28.94786
874 24.96408 208.5662 255.0000 41.73617 53.28328 102.6373
875 181.6565 255.0000 55.83115 56.12734 81.88804 17.39400
876 190.0168 153.5174 234.4719 48.16193 40.47122 83.57495
877 0.000000 125.2353 0.000000 8.290393 15.57875 3.430151
878 36.13286 237.4752 146.4516 37.01683 63.67403 38.31425
879 230.7240 133.6760 131.6031 46.03236 36.20600 26.90145
880 0.000000 158.6135 105.5443 15.76176 26.43621 18.51322
881 202.5513 86.42449 192.7943 38.09901 23.96845 53.32357
882 16.75447 122.7945 105.9205 10.78367 16.11727 16.88483
883 132.8628 54.66746 94.91788 13.93375 9.416895 12.64565
884 85.84610 141.1599 255.0000 32.11044 29.00401 98.45762
885 178.9163 216.3424 104.7066 46.29533 60.27539 23.21314
886 218.0952 79.70550 95.29197 34.53147 22.23443 14.12337
887 102.8866 57.30892 114.3684 11.01682 7.986889 17.69548
888 112.0644 161.7812 0.000000 20.37784 29.91975 5.561759
889 7.286104 16.34511 34.11402 1.566355 1.538596 2.581392
890 177.9185 192.1446 255.0000 55.72434 54.89318 102.2113
891 33.99155 111.0990 18.34590 7.402528 12.65690 3.494432
892 189.4748 138.9685 75.73487 32.31351 30.55665 11.77950
893 82.29732 90.77059 117.0963 11.34001 11.43133 19.16487
894 107.6360 170.9810 238.9550 36.91303 39.12680 87.30332
895 117.8254 0.000000 109.7630 11.14733 5.911160 15.95548
896 32.54182 142.4720 158.8838 17.43927 23.07748 36.82637
897 139.2539 211.7345 186.7157 43.67856 56.47866 55.86129
898 0.000000 206.0364 229.6418 36.95263 50.35168 82.50900
899 109.8214 153.3219 41.01830 19.07158 27.08763 7.163018
900 154.6684 111.9125 221.4448 33.02801 24.51207 71.90320
901 106.2181 98.32070 122.1967 14.75473 14.15032 21.11119
902 233.0084 226.6979 43.71977 61.83278 72.55568 13.94089
903 23.37007 136.7726 77.30962 11.52037 19.36693 11.00127
904 83.75905 164.9698 137.9862 22.45576 31.30031 29.52531
905 235.8936 196.9653 0.000000 54.97371 58.15571 9.190020
906 60.18979 127.6773 167.9664 17.45205 19.95441 40.46267
907 215.7415 88.84319 78.29234 33.85787 23.01301 10.71098
908 245.7489 87.18493 21.24064 42.06667 27.18835 4.606438
909 26.47060 64.73149 105.2133 5.825491 5.949770 14.99334
910 36.20778 24.25147 231.0859 16.34895 7.748369 76.42564
911 255.0000 186.1377 84.71740 60.85597 57.51904 17.21015
912 82.73895 110.8167 152.8540 15.79819 16.29623 32.95551
913 225.0978 30.74688 21.44759 32.38974 17.87898 3.329224
914 107.5707 166.8002 204.0025 31.50809 35.73326 62.67223
915 102.0232 120.6465 13.55402 13.23025 17.28101 3.894462
916 60.23145 26.68289 0.000000 3.239721 2.720085 1.214065
917 200.2561 0.000000 179.3522 32.74188 16.43032 44.72630
918 122.8662 145.3262 193.3753 28.71441 29.13407 55.15166
919 215.7863 255.0000 237.3848 79.57054 92.29969 94.12159
920 58.81977 119.6255 223.6377 22.65308 20.43229 73.19309
921 211.4620 81.38098 19.31576 30.78867 20.71066 3.860033
922 60.95221 76.55487 202.7289 16.13994 11.42941 58.00037
923 204.7698 44.22750 216.6787 39.12291 20.56273 67.56083
924 106.9629 225.5213 108.3790 36.49655 58.76098 24.43480
925 70.85177 218.7900 233.9115 43.27947 58.24164 86.84381
926 130.1771 167.1620 255.0000 41.72350 40.27886 100.1277
927 199.9703 206.3760 178.5972 54.53270 60.23907 51.63860
928 243.3121 110.3361 124.7685 46.90854 32.49499 23.79880
929 28.76672 0.000000 227.5305 15.29550 6.774570 73.71103
930 192.5738 225.7431 233.1257 64.10380 71.70970 87.76217
931 93.92968 35.80531 243.0422 22.20554 10.99861 85.81831
932 28.20626 45.97002 46.69786 2.947866 3.380132 3.988559
933 93.13783 0.000000 124.3119 9.104768 4.759947 20.28543
934 222.8257 74.02313 166.0742 40.32337 24.08673 39.14734
935 47.61635 255.0000 85.74887 39.24725 73.07468 21.56440
936 0.000000 24.52106 115.5556 4.429735 2.906215 17.41624
937 0.000000 86.92921 232.7949 18.90193 13.54885 78.67087
938 195.6089 98.50262 67.83775 28.83734 21.72126 8.923814
939 145.2143 66.52358 44.03342 15.00851 11.07855 4.570684
940 42.11980 236.9666 103.0609 34.35133 62.40051 23.81897
941 127.8953 196.9264 17.02860 29.65007 45.07419 8.524992
942 47.96256 35.33070 69.74709 3.896456 3.265251 6.981519
943 199.8062 32.45010 57.54467 25.79972 14.47757 6.199709
944 182.3279 58.58596 172.7917 29.15205 16.92072 41.63779
945 120.7112 34.05981 143.9520 14.31536 8.132413 27.78622
946 166.8222 194.0874 74.50263 37.10111 47.84617 14.64533
947 131.9102 160.8510 156.7957 29.00817 33.43515 37.28438
948 0.000000 94.74078 168.3740 12.06093 11.86845 39.38322
949 55.28833 181.0543 65.11532 19.89444 34.92868 11.52400
950 74.05072 33.30460 30.61088 4.586537 3.633109 2.576660
951 121.7757 89.90040 185.6970 21.26967 15.79981 48.62618
952 103.4895 0.000000 163.4845 13.18212 6.519081 35.96401
953 203.0699 223.7353 173.1119 59.20234 69.20745 50.30875
954 182.8482 176.3874 109.6633 38.51373 42.94659 21.63499
955 213.4274 168.9463 134.0252 46.59029 44.84654 29.40725
956 191.8909 178.8065 41.12033 38.81502 44.08129 9.412698
957 166.2819 175.4550 167.4485 38.84098 42.36350 43.41181
958 155.4445 70.12471 102.0244 19.01974 13.24593 14.86956
959 139.4132 114.8260 66.79941 18.65751 18.96826 8.765929
960 114.5349 141.5270 96.53897 19.56214 24.43632 15.63459
961 10.36080 66.70236 185.6263 11.83398 8.498960 47.67497
962 255.0000 231.7688 28.58876 70.55067 79.14188 13.54545
963 54.12693 233.2351 255.0000 49.29983 66.75084 104.8385
964 26.14780 227.7573 180.4964 37.03438 59.29814 53.37986
965 174.2023 0.000000 79.47697 19.74131 10.49946 9.262492
966 0.000000 198.5383 180.1076 29.28323 44.49241 50.72406
967 109.7117 199.8863 130.9931 31.81003 46.72723 29.46614
968 207.2236 127.7527 96.16139 36.24678 30.22587 15.78273
969 187.7701 227.7920 206.5163 59.98084 70.80962 69.52155
970 69.04012 125.1480 138.8703 15.31674 18.65269 27.79357
971 255.0000 101.6515 26.23399 46.68777 31.46653 5.456077
972 83.76877 74.61282 164.0627 13.70460 10.44113 36.96419
973 161.9111 255.0000 28.69086 51.35536 79.48390 14.62893
974 170.8675 68.46920 198.0201 29.76828 17.74473 55.63724
975 232.1916 140.9096 29.42687 43.65167 36.94154 6.870108
976 215.3592 28.15781 204.3643 40.09965 20.52242 59.50916
977 31.21409 126.6322 202.1033 19.60013 20.45012 59.17378
978 238.5128 14.72667 86.59121 37.93233 20.09270 11.58323
979 210.4955 0.000000 107.5555 30.11071 15.70230 16.23208
980 0.000000 118.4880 234.4055 22.23307 19.84443 80.90930
981 226.2587 158.5832 197.6329 54.38718 45.47674 59.46206
982 0.000000 48.10536 82.43428 3.575053 3.710811 9.378975
983 32.27139 206.9393 125.8578 27.39453 46.94361 27.97800
984 117.3169 236.9899 79.41878 39.69875 65.28492 18.77549
985 187.1902 242.0560 146.6019 57.97300 76.45681 39.73895
986 0.000000 115.8344 32.25627 7.426143 13.43200 4.432691
987 232.4272 138.9471 73.68087 44.43209 36.80851 11.98467
988 31.65424 180.4440 57.62082 18.57403 34.08913 10.37585
989 179.5171 56.21016 126.8581 24.71812 14.88447 22.26696
990 229.7207 185.5454 120.1244 53.87425 53.53347 25.99198
991 93.58260 173.0589 48.05985 20.86390 33.15524 8.936316
992 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
993 20.08920 91.14883 159.7403 11.26381 11.08384 35.22338
994 63.25249 190.5751 179.7787 29.53416 42.01145 50.05805
995 0.000000 139.7892 184.2117 18.84256 22.94122 49.31868
996 84.18516 220.3318 118.9522 33.35580 55.03634 26.99514
997 103.9166 84.19612 86.70354 11.48786 10.89280 11.22387
998 219.6762 68.78538 77.49414 33.56255 20.74163 10.13974
999 129.1651 110.9576 222.9876 28.79725 22.15311 72.74572
1000 73.51938 54.03047 0.000000 5.066960 5.037395 1.565136
1001 55.70962 12.48141 139.7481 7.403020 3.963319 25.70889
1002 65.29563 192.9155 218.0469 34.57556 44.85555 73.41557
1003 174.5380 163.9620 64.16146 32.45885 36.61067 11.04437
1004 59.73566 58.64451 113.8334 7.357384 6.202467 17.38546
1005 255.0000 180.3395 30.14982 58.29138 54.59576 9.554457
1006 110.8591 193.6375 218.6352 39.10544 47.41734 74.07204
1007 70.27488 84.56304 101.4355 9.049555 9.601848 14.54011
1008 208.7826 124.9146 168.2930 41.24739 31.69922 41.63465
1009 131.6876 112.6188 101.7024 18.53730 18.38392 15.80397
1010 73.96948 171.2908 202.0954 28.83275 35.60797 61.60856
1011 192.1097 167.6475 213.5092 48.30441 44.48735 69.57953
1012 0.000000 214.2855 165.0863 31.61162 51.44493 44.41812
1013 34.60100 73.35847 230.5021 18.26652 11.79450 76.67805
1014 69.09898 44.31777 205.8078 15.34739 8.465331 59.39071
1015 140.6639 240.8658 139.4850 47.57194 70.63672 36.36276
1016 112.0402 90.61973 30.14069 11.52643 11.84989 3.765676
1017 15.37847 36.98101 131.7486 5.962186 4.054763 22.85726
1018 145.5966 166.1277 213.7572 38.17594 38.85269 69.18940
1019 136.2857 42.37294 13.49114 12.00647 7.902419 2.146412
1020 245.5619 241.1038 132.3039 73.79426 84.31898 34.97538
1021 228.5499 183.3135 215.0462 61.82965 55.93570 72.09795
1022 206.6667 94.88761 255.0000 48.29700 29.31760 97.66563
1023 87.52806 13.10959 169.8874 12.25755 6.188269 39.01481
1024 38.23133 170.3798 35.63885 16.41241 30.13774 7.437080
1025 100.7687 209.9188 255.0000 46.95710 56.46359 102.9762
1026 145.8769 0.000000 74.83209 13.96634 7.540706 8.141911
1027 79.10365 255.0000 103.4059 42.05030 74.42844 25.82539
1028 242.8105 212.0775 204.3183 71.68812 70.81758 67.52518
1029 38.72761 41.16102 17.76357 2.715000 3.045315 1.861209
1030 100.0658 77.69765 148.8539 14.24617 11.18156 30.36529
1031 231.7813 0.000000 96.92980 36.01079 18.80496 13.77556
1032 182.6615 68.32847 108.3160 25.01774 16.13840 16.79449
1033 150.5836 202.9847 50.98485 35.29108 49.98717 11.74977
1034 14.81597 161.7733 193.8217 23.56601 30.44866 55.93616
1035 37.90631 128.1218 30.45281 9.684095 16.81591 4.842187
1036 172.6108 162.6154 255.0000 48.74808 42.69670 100.2244
1037 0.000000 230.7985 88.84001 31.01526 58.17666 19.78063
1038 52.43202 98.85072 185.8638 15.58857 14.04402 48.67845
1039 107.7163 39.56666 187.9189 16.80415 9.203780 48.82156
1040 7.457449 93.39097 87.00679 6.705526 9.547022 11.28018
1041 150.8508 229.1432 228.6679 55.34565 68.63608 84.36302
1042 115.9508 94.62514 77.63650 13.49131 13.24813 9.776723
1043 147.4921 111.1696 45.46596 19.12490 18.66989 5.961591
1044 0.000000 188.0939 204.6784 29.69650 40.99241 64.20464
1045 12.68208 241.7096 35.75255 32.82288 63.90138 13.09908
1046 159.5819 75.72877 82.56645 19.34019 14.04953 10.57063
1047 15.12370 79.45108 218.8416 16.63644 11.75668 68.51278
1048 231.5807 0.000000 31.69973 34.06751 18.02032 3.875972
1049 236.9926 132.2595 192.8337 53.29172 39.03770 55.45502
1050 184.9393 46.93892 217.0492 34.20490 18.17560 67.60907
1051 108.3239 226.6946 46.57840 34.77553 58.59725 12.95836
1052 58.00497 153.7622 103.4497 16.57634 25.67036 17.76681
1053 51.18433 182.7551 255.0000 36.94752 42.27536 100.7646
1054 113.2425 255.0000 221.3228 56.14297 80.47782 81.40428
1055 233.0456 52.75794 191.7107 44.92307 24.41547 52.42599
1056 122.4663 188.6848 86.98432 28.66443 41.70684 16.32665
1057 194.8687 117.3177 130.2496 33.58930 26.74152 25.25390
1058 219.8791 12.62952 162.1537 36.79404 18.91169 36.49431
1059 37.14896 87.84515 16.71442 5.301174 8.315481 2.699211
1060 153.2379 159.2191 116.2676 29.49990 33.60501 22.23643
1061 240.3646 169.3705 118.2974 54.07147 48.93646 24.52327
1062 114.1212 209.8623 0.000000 30.67040 50.11272 8.917501
1063 126.0674 187.2308 179.0513 35.23227 43.90148 49.73964
1064 233.9728 37.03398 76.89081 36.56417 20.15770 9.758001
1065 70.86149 151.6650 127.0479 18.42164 25.96251 24.80118
1066 212.8327 159.4147 159.2139 46.68012 42.15674 39.11792
1067 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1068 29.45948 235.7121 210.4253 42.70061 65.11612 71.83718
1069 45.83989 219.9804 181.6393 35.76553 55.56143 53.33458
1070 153.0112 215.1744 202.2215 48.69276 60.13885 65.37533
1071 36.87037 17.71140 52.43353 2.583733 2.055479 4.388576
1072 126.7909 167.8003 202.7012 34.09929 37.35695 62.04217
1073 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1074 93.98930 255.0000 145.2392 46.05281 76.18745 39.76476
1075 232.5440 61.03873 29.49531 36.00304 21.47666 4.292233
1076 72.64111 81.27599 29.70806 6.855431 8.346450 3.306803
1077 201.4101 232.6471 194.4986 63.40501 74.72453 62.77965
1078 235.1753 89.82293 165.4525 45.34803 28.43391 39.42630
1079 24.72058 255.0000 146.5093 41.97155 74.07183 40.08376
1080 206.2177 0.000000 207.5391 37.47680 18.51021 61.26082
1081 25.23526 161.3077 52.83707 14.70695 26.80052 8.574412
1082 149.0610 91.80711 220.8043 29.95092 20.03461 70.75759
1083 216.9604 94.48481 237.4534 48.52534 29.69115 83.72363
1084 255.0000 26.24151 149.7026 47.62800 24.96453 31.62031
1085 64.96831 169.1601 116.6488 20.39160 31.52451 22.43026
1086 163.1132 17.22434 182.5824 24.59860 12.49333 46.11579
1087 95.56298 150.7286 241.2863 32.40637 31.56715 87.88079
1088 121.8279 40.18866 33.31643 9.955957 6.710103 3.078537
1089 90.24705 63.68556 238.6967 22.37732 12.91112 82.81054
1090 141.5970 80.77890 145.6205 19.98083 14.49527 29.38277
1091 158.4633 33.22463 218.3032 28.16430 14.36054 68.04114
1092 73.01228 0.000000 109.5281 6.482471 3.507402 15.67104
1093 255.0000 97.46666 89.22342 47.89988 31.31891 13.79066
1094 11.88407 174.0180 211.8953 27.89066 35.75143 67.90673
1095 229.9829 61.04608 0.000000 34.95805 20.96454 3.065228
1096 180.9912 22.83423 171.1659 27.45826 14.24375 40.39966
1097 131.2636 51.43543 190.2131 20.72379 11.87019 50.42343
1098 239.9329 63.88787 243.3098 54.42819 29.37441 87.87827
1099 40.18585 172.6714 242.0554 32.48297 37.26185 89.57473
1100 212.0696 237.4950 8.771801 58.07487 75.13277 12.55320
1101 152.9473 116.1926 171.8114 27.55658 23.05158 42.41528
1102 232.6870 159.3249 0.000000 46.49979 42.75978 6.664464
1103 83.93863 61.92871 63.29801 7.212667 6.625086 6.458994
1104 163.4866 56.64781 31.22102 17.73221 11.72293 3.487516
1105 164.9615 210.1282 152.9233 44.89073 56.88349 39.28744
1106 95.88499 255.0000 178.0684 49.13221 77.44155 54.96724
1107 219.5916 178.8424 97.42132 48.18440 48.71947 19.02803
1108 64.61878 86.89367 77.99353 7.860556 9.375205 9.391975
1109 14.59876 60.36283 166.8973 9.703879 7.092409 37.87316
1110 46.66849 87.36328 70.14756 6.648296 8.836451 7.977572
1111 60.20567 134.8164 211.1367 23.06830 23.72319 65.34358
1112 144.5773 185.4382 83.63844 31.32555 42.08168 15.56563
1113 92.53534 0.000000 0.000000 5.422911 3.280467 1.207250
1114 157.6983 99.98766 240.3210 35.03210 23.43494 85.42492
1115 39.47950 185.7389 155.1049 25.04327 38.43842 37.71588
1116 166.9968 30.01882 63.31336 18.13448 10.41374 6.617320
1117 175.3108 243.5702 21.53209 50.61345 73.91083 13.18934
1118 97.74563 82.86130 237.2118 24.17712 15.72572 82.12663
1119 189.6588 45.63528 101.3727 25.23698 14.64031 14.64407
1120 51.29748 107.3538 237.1514 22.76518 18.24905 82.64216
1121 130.0338 166.5684 230.1995 37.89220 38.57200 80.59220
1122 174.2999 26.84076 255.0000 36.60388 17.86094 96.07002
1123 243.9165 193.5805 161.9169 63.36654 60.62061 43.03652
1124 74.28958 164.4658 69.07659 18.11044 29.32851 11.15505
1125 226.4929 25.84386 55.34859 33.25899 18.09062 6.222892
1126 255.0000 53.96608 186.9400 52.00908 28.21003 50.09041
1127 229.3992 84.11271 225.0945 49.73449 29.24110 74.49518
1128 197.5076 197.1307 57.57476 44.47202 52.70998 12.60018
1129 46.10530 191.8796 241.5596 36.55945 45.16543 90.49943
1130 12.88265 218.9113 76.70030 27.53575 51.71769 16.29070
1131 159.4423 24.25745 105.7879 18.13651 10.02677 15.28619
1132 242.7117 71.11932 165.9635 46.54621 27.01798 39.33268
1133 147.5396 199.9034 207.5457 44.65337 52.52678 67.45325
1134 158.2665 243.5643 171.9160 54.27709 74.96147 51.08018
1135 134.5955 147.8894 174.9406 28.95113 30.06147 45.27158
1136 118.0240 199.7964 159.3685 35.03062 48.10598 40.94969
1137 87.99058 131.9217 62.50016 14.01706 19.71923 8.512608
1138 76.22613 33.48491 68.40148 5.565799 4.052302 6.828373
1139 87.43287 142.0651 190.3415 23.75736 25.89278 53.04345
1140 16.58155 73.26280 24.97687 3.771049 5.935013 2.716147
1141 140.6428 57.13688 75.88116 14.55812 10.00156 8.773240
1142 207.6006 24.51080 0.000000 26.97681 14.88930 2.312888
1143 232.2325 0.000000 66.00386 34.99652 18.41609 7.676158
1144 172.3669 135.1035 184.5286 35.13734 30.35619 50.06468
1145 47.13366 152.7218 12.97064 13.47169 24.09353 5.176959
1146 111.8953 44.86684 235.7685 23.48354 12.23397 80.39735
1147 146.4346 129.6431 216.3570 32.98703 27.72788 69.05044
1148 16.69932 138.9123 98.05843 12.53754 20.24371 15.56452
1149 116.9304 139.5711 167.9787 24.47295 25.98172 41.26229
1150 222.1956 222.0649 188.0047 65.75104 71.75403 58.36563
1151 183.5993 78.45623 33.26732 23.48090 16.61035 4.273638
1152 233.2083 255.0000 147.4494 74.99219 91.08893 42.01240
1153 140.1081 205.2237 132.3800 37.54292 51.51918 30.58046
1154 154.3906 94.56391 22.70221 18.43075 15.92548 3.750351
1155 52.52882 71.71270 135.3133 9.056947 8.028731 24.74659
1156 0.000000 177.3214 53.79451 17.28359 32.51559 9.656989
1157 206.2836 209.5375 142.6557 53.86674 61.39043 35.47220
1158 241.4577 127.4720 243.3540 60.71496 41.17200 89.85913
1159 223.0632 240.5402 103.1727 64.58947 79.52604 25.56131
1160 106.0584 77.05215 12.83033 9.593672 9.327683 2.526294
1161 47.45776 53.61239 137.0588 7.944721 5.975111 25.05396
1162 171.9998 64.34226 91.69073 21.57778 14.11272 12.40434
1163 123.0397 218.5321 13.86310 34.12991 55.11575 10.10765
1164 71.87452 184.2195 130.4290 24.67020 37.99286 27.95822
1165 221.0658 227.3668 226.6325 71.51585 76.28663 83.52402
1166 129.6293 144.2116 80.56082 21.41855 26.06146 12.38606
1167 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1168 239.6169 64.79363 145.3539 43.39653 25.03158 30.07614
1169 31.91738 201.3479 236.4164 37.39729 48.83577 87.21879
1170 142.4857 56.03790 117.4046 16.73182 10.82161 18.85756
1171 90.15068 135.2513 19.73145 13.92452 20.43211 4.713311
1172 242.8424 243.7914 45.39204 69.98510 83.95751 15.87782
1173 176.9746 86.99268 105.1002 24.84900 18.01114 16.28937
1174 19.17263 148.8580 255.0000 29.75893 29.52034 98.68113
1175 53.79296 110.1323 14.17992 8.109682 12.87079 3.334760
1176 33.85448 43.77648 103.5821 4.984872 4.082142 14.24486
1177 63.93612 34.72044 82.70494 5.210788 3.864708 9.376450
1178 244.1129 178.1149 49.89347 54.32911 51.85794 10.98475
1179 192.5359 12.53902 15.74463 22.88428 12.47604 2.538213
1180 219.6756 243.1595 205.6185 72.88900 83.96076 70.81373
1181 223.8201 115.2160 160.0155 43.75778 31.36395 37.55150
1182 100.3294 106.9747 140.8937 16.19463 16.00648 28.01039
1183 149.3867 220.1333 162.4909 45.21544 60.70367 44.27386
1184 21.05535 158.6228 171.0991 20.80556 28.49151 43.46719
1185 225.2935 99.59593 19.76336 36.43007 25.89310 4.583574
1186 106.9536 25.73577 232.3812 21.83242 10.60124 77.64142
1187 85.53294 225.0681 206.6618 42.54346 60.72569 68.58559
1188 0.000000 76.24755 78.79724 4.965718 6.706631 9.179844
1189 56.61948 229.9994 159.9841 36.94601 60.38631 43.49818
1190 226.3366 155.4293 74.42769 45.07100 40.90838 12.87317
1191 255.0000 179.1287 210.9947 69.45657 58.67467 69.55453
1192 96.43837 190.7057 57.88010 24.95735 40.54714 11.32032
1193 161.2334 130.4843 54.11967 24.22793 24.72434 7.826920
1194 255.0000 199.6379 199.5765 72.46966 66.88793 63.81134
1195 50.25598 118.5299 116.4589 11.93863 15.88724 19.79933
1196 0.000000 163.1741 233.4971 28.63053 32.84428 82.40431
1197 108.2486 24.39007 177.6073 15.40153 8.001571 43.09977
1198 255.0000 205.3157 103.5179 65.96951 66.40503 23.04621
1199 130.8526 223.1423 76.51387 37.71735 58.60989 17.05087
1200 67.52094 34.50104 160.5625 10.23902 5.893103 34.64930
1201 77.45813 102.3598 190.6159 18.07517 15.76561 51.54409
1202 84.92428 89.62102 89.49097 10.09639 10.80674 11.88087
1203 0.000000 152.4169 137.1566 16.66569 25.15719 28.33381
1204 39.85173 186.2728 84.94733 20.92372 36.97068 15.39419
1205 154.4667 240.9493 106.6089 48.01772 71.13909 25.73104
1206 210.7162 43.02186 17.99591 28.48074 16.42720 3.097084
1207 66.10926 237.6647 72.55928 34.58265 62.96199 17.35835
1208 226.3465 222.1853 22.90747 58.22316 68.94163 11.89882
1209 46.72650 90.60575 35.59346 6.128050 9.056009 3.905789
1210 50.22821 207.0796 205.2035 35.35864 50.26533 66.02539
1211 153.5248 85.92281 161.1124 23.77238 16.88445 36.30962
1212 163.3494 119.4990 98.73023 24.83249 22.81250 15.57832
1213 26.62727 236.1102 231.1879 45.47425 66.39796 86.28763
1214 121.5044 129.8789 204.9542 27.66924 25.19540 61.43479
1215 178.1074 14.62356 127.3748 23.18302 12.23940 22.01230
1216 23.20544 176.4707 175.5460 24.53176 35.18943 46.80347
1217 33.99841 217.7215 147.1145 31.62748 52.92121 36.79207
1218 197.7627 195.5064 199.0314 53.63969 55.80261 62.33402
1219 105.8405 122.9065 89.32134 15.66596 18.74439 13.08254
1220 15.45903 31.35189 187.7698 10.65939 5.677303 48.38109
1221 219.7458 112.2165 92.19596 37.82727 28.31512 14.40458
1222 183.2422 57.05668 0.000000 21.84286 13.90067 2.392450
1223 195.7184 179.6745 237.7998 54.81119 50.86716 87.74381
1224 197.7801 19.69107 224.9262 37.68818 18.72092 72.97968
1225 51.84394 233.1994 197.5355 41.33895 63.53721 63.57735
1226 223.0129 82.91666 138.5808 38.77297 24.48152 27.57379
1227 105.0203 211.8264 151.5309 35.61049 52.73151 38.38155
1228 171.0396 32.69334 197.9747 28.25546 14.67272 55.09674
1229 80.67042 134.3438 231.7470 27.20494 25.44409 79.75561
1230 146.1131 234.4445 183.7045 50.54791 68.97970 56.25962
1231 32.17957 103.2116 184.3015 15.01559 14.38995 47.91854
1232 37.15334 224.0066 39.49539 28.52455 54.31911 11.78622
1233 60.59429 19.61829 121.0889 6.544157 3.820488 19.19456
1234 76.91896 108.0252 110.3600 12.14171 14.30376 17.69204
1235 14.47877 43.00386 14.07794 2.121193 2.838533 1.710028
1236 104.7055 148.0073 145.0978 22.28726 26.95204 31.45588
1237 221.0891 52.50646 90.23210 33.62462 19.44668 12.47293
1238 21.33373 245.6821 12.16369 33.91309 66.24540 12.21047
1239 11.58317 167.2433 65.77783 15.83735 28.90901 10.67614
1240 207.9255 147.2259 80.20515 38.53937 35.57165 13.25146
