CTI1   

DESCRIPTOR "Argyll Calibration Target chart information 1"
ORIGINATOR "Argyll targen"
CREATED "Wed Apr  9 07:56:24 2025"
APPROX_WHITE_POINT "95.106486 100.000000 108.844025"
COLOR_REP "iRGB"
WHITE_COLOR_PATCHES "16"
BLACK_COLOR_PATCHES "16"
OFPS_PATCHES "3158"

NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z 
END_DATA_FORMAT

NUMBER_OF_SETS 3190
BEGIN_DATA
1642 101.2865 173.4651 132.5670 25.39121 35.18404 28.13407
1643 183.2318 65.84148 217.8555 34.81950 19.83947 68.44390
1644 241.6083 171.0757 206.8500 62.68639 52.93767 66.14064
1645 241.9421 85.36563 51.05972 41.07215 26.40848 6.902495
1646 0.000000 182.5381 24.16819 17.83629 34.40396 7.426088
1647 164.3460 223.5316 62.80466 43.37817 61.73111 15.11963
1648 201.2777 121.3472 76.53972 33.04364 27.47915 11.29259
1649 86.92947 220.8913 87.60632 32.18430 54.82999 18.80690
1650 11.45040 57.48870 241.3352 18.38473 10.32521 84.55695
1651 164.5949 38.21330 158.7309 23.14544 12.73277 34.46021
1652 190.8168 207.0646 140.2058 49.03547 58.03273 34.12834
1653 27.75381 116.1160 47.17239 8.175628 13.83722 5.781376
1654 154.5742 97.52622 240.0347 34.16046 22.64875 85.09802
1655 109.3495 208.7057 115.8120 32.89983 50.48475 25.17799
1656 239.3466 87.38883 13.55578 39.84002 26.07166 4.189886
1657 122.8454 73.37347 87.78395 13.18374 10.61834 11.31154
1658 15.84636 212.8628 157.0201 30.76018 50.55971 40.59702
1659 216.1355 15.46265 202.5552 39.87307 20.07539 58.31213
1660 203.0041 63.12976 230.0616 41.30192 22.76556 77.26085
1661 236.6970 115.6238 122.6107 45.13412 32.46241 23.17967
1662 71.67871 15.71904 39.22155 4.167859 2.857189 3.111609
1663 181.7649 100.4585 154.8594 30.44647 22.26758 34.20285
1664 185.3266 123.3782 128.2431 31.81963 26.91939 24.68727
1665 44.09248 243.6028 240.4490 49.58229 71.60078 94.05492
1666 150.1035 173.3331 174.0851 35.90269 40.17202 46.42236
1667 134.9978 255.0000 158.2281 52.42711 79.35244 45.55197
1668 91.76279 175.1139 165.2160 27.28991 36.33350 41.79014
1669 151.1724 30.45495 139.4352 18.78411 10.33145 26.21935
1670 20.15764 0.000000 173.2002 8.776084 4.143348 40.44977
1671 107.0230 47.14972 56.71386 8.742414 6.410724 5.433058
1672 234.4766 92.34914 99.49171 40.82199 26.93986 15.72217
1673 148.4381 77.05169 241.1240 31.53932 18.83070 85.34198
1674 243.0185 43.04402 244.0524 54.63324 28.05428 88.19710
1675 117.8565 68.57995 0.000000 10.45921 8.966411 2.039550
1676 39.18072 227.9570 232.0545 43.72042 62.10643 86.18934
1677 224.9871 220.6889 164.1133 63.90204 70.53664 45.94432
1678 124.0917 205.9020 19.25016 31.19021 48.94925 9.286812
1679 183.1463 86.70708 135.5326 28.08687 19.43415 26.02638
1680 43.66132 255.0000 189.5644 46.57431 75.98481 61.07004
1681 207.4011 16.26516 35.20055 27.07821 14.68900 3.859080
1682 59.80229 46.35716 10.01148 3.868635 3.928972 1.698994
1683 20.74275 121.1789 30.66257 8.332389 14.83155 4.544496
1684 150.4365 177.9530 130.8253 33.32999 40.58123 28.14073
1685 42.64795 18.77314 168.7133 9.262421 4.779650 38.32707
1686 229.3813 182.8177 48.67455 50.38299 51.22606 10.93621
1687 13.41933 167.3970 67.49977 15.94225 28.99869 10.95448
1688 42.94924 140.1673 83.21950 12.84778 20.74501 12.33571
1689 138.3018 201.8303 92.27792 34.22286 48.88308 18.58330
1690 170.4639 159.9568 109.3867 32.70462 35.48895 20.42363
1691 219.3285 66.35495 193.1822 41.52094 23.68133 53.31258
1692 134.5261 19.47883 56.66245 11.77861 6.828080 5.347087
1693 186.5083 217.4125 26.17608 46.02963 60.81212 11.15191
1694 184.4138 174.7327 71.81628 36.94763 41.85083 13.03249
1695 160.5685 162.6960 42.14492 28.79617 34.44936 8.175471
1696 209.9168 167.6212 27.20923 41.28364 42.22020 7.874506
1697 195.8470 235.6906 167.0571 60.02023 74.57594 48.32605
1698 149.8296 15.42152 83.98986 15.18073 8.388262 9.983405
1699 55.15527 124.5615 178.9228 17.82266 19.43746 45.86685
1700 181.2006 204.9014 232.0705 55.93574 59.70000 85.09328
1701 233.0736 118.2350 255.0000 58.60685 38.19527 98.83628
1702 102.9951 225.3351 145.1609 38.35773 59.37203 36.89281
1703 160.3820 50.63733 54.35523 17.25287 11.01913 5.577643
1704 76.40807 13.11124 114.6476 7.170786 4.043188 17.21977
1705 123.9104 189.6975 74.91981 28.63744 42.06526 14.04901
1706 218.1788 121.7456 219.8028 49.30308 34.60927 71.86177
1707 127.7744 115.6416 188.1268 24.92336 21.41024 50.86652
1708 213.2090 143.8476 15.62046 38.16925 34.77495 6.032774
1709 0.000000 149.5940 159.3321 17.95869 24.95467 37.36352
1710 58.61185 192.4232 145.6962 26.63130 41.45840 34.26767
1711 91.72793 131.7781 108.2135 16.17376 20.59253 18.09166
1712 173.2923 19.78687 97.39434 20.52490 11.17997 13.23202
1713 14.85597 128.3697 133.5394 13.11185 18.16929 25.84546
1714 197.2964 14.25862 53.21503 24.67416 13.36821 5.501796
1715 97.58283 59.27360 255.0000 25.37601 13.82006 95.88136
1716 124.4265 79.28036 239.3072 27.54962 17.03782 83.80300
1717 107.8253 18.67109 33.81646 7.610220 4.709547 2.852894
1718 11.40306 10.60568 192.8514 10.76987 5.106213 51.15501
1719 25.87485 192.0974 226.3270 33.73834 44.03175 79.06932
1720 45.66886 93.20696 126.2272 9.737443 10.85055 22.06480
1721 78.72176 82.33154 208.9618 18.57160 13.21296 62.14431
1722 230.3914 204.2860 87.66137 56.60950 61.30072 18.78130
1723 204.3842 219.9873 34.63348 51.38977 64.54860 12.15938
1724 133.0703 181.8824 39.50327 27.49680 39.16350 8.915566
1725 29.09172 239.0146 89.72312 33.88426 63.10655 20.77443
1726 17.04476 56.51860 102.9357 5.075548 4.936472 14.23603
1727 233.0353 99.74822 47.22791 39.28239 27.34008 6.755324
1728 164.0423 232.8399 32.65802 45.23839 66.52852 12.71911
1729 182.3481 58.15328 158.7329 27.85997 16.36972 34.91486
1730 239.7949 70.51430 229.2083 52.74111 29.32059 77.30285
1731 19.60786 235.5642 27.74147 31.05603 60.36428 11.94800
1732 226.0379 140.4870 24.54905 41.58875 35.79304 6.464066
1733 47.87834 150.5644 58.01979 13.84533 23.69395 8.670848
1734 124.3953 43.03318 20.32129 10.27063 7.036324 2.347275
1735 153.3678 181.3375 255.0000 48.37426 47.74028 101.2177
1736 70.82392 13.07471 197.7219 13.76367 6.630241 54.15634
1737 210.8850 108.0865 147.0761 38.10298 27.41975 31.51283
1738 115.6113 101.7149 109.0022 15.48946 15.09523 17.28602
1739 145.1992 123.8543 229.5326 33.79036 26.84271 78.05825
1740 212.1373 241.0401 45.03651 59.54542 77.36952 15.12027
1741 76.73903 101.2382 140.3119 13.34932 13.69474 27.49005
1742 55.91599 206.7680 12.57746 24.71514 45.92336 8.785569
1743 202.5206 239.1904 220.4501 68.71962 79.86718 80.02068
1744 150.4886 80.57416 31.86801 16.68027 13.33237 3.898613
1745 168.3588 193.4369 55.42708 36.73320 47.50742 11.72805
1746 64.51678 0.000000 27.54979 3.328998 2.177448 2.164812
1747 174.4548 155.6637 201.4588 40.58900 37.58471 60.98013
1748 17.83044 14.61388 10.42726 1.464201 1.475868 1.364000
1749 174.2673 210.9234 147.3949 46.63048 58.12103 37.12011
1750 32.45798 59.17519 146.4472 8.332718 6.493947 28.78579
1751 191.9636 93.44207 96.36733 28.53433 20.76196 14.41152
1752 85.68724 54.03513 170.9497 13.35195 8.468230 39.92072
1753 154.1502 201.2290 199.2112 45.18558 53.36804 62.41782
1754 49.60604 157.4322 23.47731 14.45096 25.74117 5.895144
1755 82.78149 228.7217 0.000000 32.17792 58.13377 10.38640
1756 127.1920 190.2825 157.0398 34.01404 44.47142 39.25916
1757 135.9759 24.82178 195.7737 21.22857 10.79703 53.41034
1758 169.7315 168.8430 211.9125 43.12869 42.16685 68.35382
1759 173.7791 119.4543 79.26175 26.22520 23.61646 11.41206
1760 92.31459 81.36654 101.1621 10.67479 10.08216 14.47743
1761 127.6400 195.8270 221.4728 42.24986 49.71513 76.30188
1762 83.66068 34.96582 27.55621 5.386200 4.119814 2.431790
1763 202.0790 106.8179 224.6880 43.73682 29.18147 74.51183
1764 46.14477 74.40361 120.9246 7.985648 7.845063 19.84320
1765 173.8087 195.5377 92.67788 39.62303 49.54225 18.51747
1766 195.8347 163.3865 211.3948 48.22191 43.34151 67.97394
1767 39.40305 255.0000 48.84369 37.79441 72.45368 15.71521
1768 120.6986 162.1131 187.8074 30.54353 34.20995 52.86252
1769 36.66991 164.5363 213.4624 26.93210 32.63672 68.38673
1770 17.96009 48.58614 25.51458 2.495872 3.339076 2.312602
1771 136.0245 155.0683 66.65082 23.66544 29.81153 10.57220
1772 12.06015 85.78439 14.00294 4.507199 7.663813 2.513133
1773 50.51394 116.8598 233.4514 23.23573 20.09631 80.19371
1774 248.3969 31.78503 169.8548 47.14208 24.71213 40.73718
1775 240.4005 17.29613 238.5307 52.27290 25.96151 83.62807
1776 82.45409 65.60736 208.4282 17.71516 11.13761 61.44644
1777 151.4586 229.1707 194.7531 51.23331 67.01641 62.08184
1778 81.86354 217.3216 26.33861 29.27059 52.13640 10.36943
1779 96.23340 159.4175 76.95509 19.47134 28.69408 12.31779
1780 122.8537 33.87361 241.6835 25.45042 12.61198 84.89712
1781 213.6802 113.2824 42.42136 34.66273 27.03121 6.460440
1782 78.96100 235.7584 101.1583 36.15162 62.82739 23.31599
1783 79.74314 197.4657 37.09699 24.45911 42.55108 9.526235
1784 47.76356 237.9077 135.6192 36.81354 63.84628 34.17141
1785 109.8213 0.000000 119.1844 10.65228 5.594149 18.71957
1786 63.73248 149.1919 97.12791 15.88926 24.26605 15.93745
1787 15.83461 188.7223 8.019038 19.21024 37.03596 7.224932
1788 27.65709 131.6697 180.7864 17.82617 20.78162 47.11079
1789 179.2922 88.41166 47.26894 23.47467 17.70620 5.732591
1790 168.5215 242.5049 197.3992 58.70777 76.47242 65.07809
1791 66.81946 138.8726 27.63269 12.60546 20.49956 5.218021
1792 117.0536 123.8921 66.96172 16.39507 19.39287 8.992278
1793 43.79660 104.4220 192.4550 16.43327 15.19861 52.57580
1794 244.4296 210.8279 149.8815 66.54714 68.33262 39.06982
1795 128.0478 30.33918 148.4834 15.61926 8.616082 29.64463
1796 114.6184 215.0078 255.0000 49.88282 59.84686 103.4751
1797 66.84927 154.1013 49.72579 15.30323 25.31385 7.897689
1798 219.9705 183.0756 13.30904 47.06792 49.64909 8.351888
1799 56.36236 37.65284 135.7471 7.692214 4.945886 24.38273
1800 183.5744 242.9924 124.2862 55.82031 75.93841 31.55605
1801 10.67740 62.60808 34.39797 3.162497 4.661337 3.121531
1802 104.5830 38.12550 167.6065 14.37123 8.113391 38.16547
1803 174.4012 147.6111 153.7555 34.55006 33.10413 35.59986
1804 104.8706 226.9346 95.53067 36.00068 59.14374 21.22720
1805 224.6901 129.1213 69.68507 40.52013 32.80986 10.74547
1806 237.1433 20.67086 60.76578 36.71268 19.70305 7.068703
1807 246.1641 242.9602 220.7614 83.29654 89.01881 81.23433
1808 242.5805 220.9940 8.391772 63.09553 71.00236 11.48068
1809 234.3305 16.93635 126.3313 38.64930 20.27147 22.39553
1810 183.1145 22.39585 126.3478 24.40381 13.06602 21.76051
1811 111.0385 233.3902 202.1947 47.03238 66.48994 66.67222
1812 211.9444 55.98757 8.444495 29.31105 17.66906 2.966664
1813 125.9013 153.5165 209.4827 32.32024 32.68669 65.51450
1814 119.6903 102.4197 84.00748 14.95613 15.05493 11.28568
1815 72.99658 222.3383 41.47103 30.07573 54.45935 11.90827
1816 115.4531 146.7409 14.56468 18.43182 25.25049 5.194563
1817 107.4107 139.4274 180.8134 24.49346 25.81782 47.74612
1818 10.14878 215.0317 186.3924 34.00955 52.71881 55.46564
1819 228.2795 71.87753 215.2150 47.22295 26.81836 67.35947
1820 164.0303 138.0579 226.5974 38.84318 32.29735 76.72852
1821 152.4231 17.51739 242.0336 29.97844 14.41185 85.27885
1822 178.6739 59.72393 15.26701 21.00395 13.65714 2.847126
1823 45.63564 29.12747 77.88885 3.895014 2.985852 8.348032
1824 57.76010 158.6200 130.4841 18.94593 27.90967 26.33264
1825 14.41093 59.09609 175.8627 10.48438 7.299643 42.32210
1826 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1827 111.0611 182.9603 58.12936 25.01481 38.16418 10.89024
1828 111.7295 93.41733 8.861731 11.54162 12.23543 2.865563
1829 0.000000 189.3477 175.2768 26.77933 40.25210 47.52464
1830 125.6362 135.5540 80.60657 19.57634 23.25430 11.95008
1831 142.4858 75.07781 136.0411 19.02632 13.49004 25.54347
1832 20.94930 99.16128 192.9144 15.25863 13.82923 52.63886
1833 26.90418 64.33902 162.6347 9.792164 7.502094 35.93675
1834 128.8000 108.8447 208.3772 26.64960 20.92713 62.83285
1835 203.6781 237.4175 239.4506 71.16228 80.06125 93.78160
1836 18.00808 230.7396 141.1989 34.24217 59.46973 35.56751
1837 136.9553 226.4990 243.5791 54.37191 66.81783 95.32058
1838 65.11713 142.4555 79.93793 14.24162 21.97510 11.85533
1839 180.3301 115.4793 19.17284 25.95355 22.94149 4.538901
1840 93.44898 226.0027 206.9990 43.59247 61.63425 68.91947
1841 163.4307 75.02390 98.58460 20.74454 14.62419 14.17705
1842 107.6128 240.0338 129.9063 41.92029 67.43899 32.55119
1843 85.36497 95.79403 56.29265 9.578612 11.45930 6.309509
1844 241.5074 145.6946 90.98767 49.08633 40.61192 15.91245
1845 119.0981 216.8648 37.89195 33.42235 54.08587 11.34640
1846 167.8004 229.4450 176.6424 52.63127 68.06909 52.23388
1847 34.09439 27.46671 96.72501 4.178547 2.984992 12.34892
1848 23.09428 224.3461 223.7907 41.12849 59.45729 79.86053
1849 115.7509 60.22255 120.3817 13.08910 9.233776 19.67020
1850 167.5739 216.4944 219.1306 54.01266 63.13588 76.65940
1851 27.24986 56.46230 62.51103 3.751340 4.428463 6.103283
1852 37.21138 89.09807 26.11437 5.493793 8.556740 3.196449
1853 102.6055 72.14893 169.3952 15.92441 11.28998 39.56540
1854 70.66297 93.61899 174.3436 15.07531 13.21038 42.44598
1855 148.9161 141.8656 32.18117 23.07394 26.53534 6.132542
1856 121.8442 191.5039 93.70451 29.46668 42.98540 18.02342
1857 53.08485 207.5526 225.3758 38.18903 51.59590 79.61792
1858 198.6621 76.47939 133.4817 31.04680 19.84984 25.20445
1859 180.1312 16.17681 211.5898 31.56638 15.68126 63.63922
1860 186.2041 227.0415 89.19996 50.09906 66.48776 20.45832
1861 85.11731 201.3133 20.82804 25.60390 44.46866 8.789215
1862 222.4440 82.58975 105.1524 36.52356 23.52238 16.75227
1863 65.82218 50.60365 99.82168 6.636517 5.357936 13.43929
1864 237.5854 84.57763 163.4957 45.54471 27.92983 38.39764
1865 25.67215 36.43302 236.6992 17.14227 8.523856 80.71817
1866 147.7976 12.24795 113.5134 16.16814 8.673711 17.30421
1867 11.36724 92.34396 245.6819 21.38163 15.27690 88.77269
1868 0.000000 77.99896 116.2592 6.833386 7.648060 18.41727
1869 162.6586 52.59816 222.1651 30.20353 16.38886 70.98465
1870 175.5854 58.25311 84.17203 21.73565 13.74941 10.71012
1871 239.3842 233.7492 81.80744 66.93236 77.95022 20.24836
1872 62.85933 76.25545 29.62577 5.824220 7.284564 3.150741
1873 13.77099 178.4649 114.2449 20.05099 34.00280 22.20488
1874 198.7322 178.7441 172.2800 47.55753 47.76085 46.36524
1875 210.4845 142.4408 72.46985 38.26648 34.38901 11.63364
1876 87.76161 121.7907 237.7737 27.07404 22.86889 83.78032
1877 62.69223 26.91022 30.01625 3.628355 2.901211 2.446025
1878 116.5511 182.9856 195.0406 34.72343 42.13691 58.31756
1879 46.13294 82.08363 222.4290 18.22623 12.80824 71.10828
1880 171.2334 182.8023 203.1648 45.09534 47.32104 63.67313
1881 98.49120 216.7257 244.8235 46.82774 59.10058 95.21035
1882 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1883 45.64081 101.7899 166.6072 13.65339 13.68083 38.79789
1884 131.5747 40.20342 43.25167 11.54982 7.514122 3.989165
1885 213.4772 198.8650 11.18981 48.55612 55.47747 9.330321
1886 233.8706 130.0167 94.46191 44.47903 34.91707 15.85198
1887 97.06070 13.21713 197.8627 16.10879 7.840228 54.35060
1888 235.1238 40.02546 68.08165 36.74862 20.42855 8.296233
1889 150.4546 227.7635 20.84572 41.07207 62.31636 11.42051
1890 140.4091 219.3821 111.2664 39.81051 58.04916 24.93750
1891 233.6931 149.0327 133.6927 49.38001 41.25438 28.44666
1892 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1893 154.6800 202.2242 22.30429 35.43195 49.84804 9.382653
1894 163.2632 120.7511 94.95817 24.79042 23.03249 14.71156
1895 112.2297 125.5245 26.77109 15.16471 19.15482 4.771540
1896 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1897 143.3753 255.0000 45.32477 48.15996 77.80634 15.83318
1898 205.6039 223.1700 127.2189 56.06974 67.79446 30.95103
1899 180.8379 91.21997 215.8835 35.80861 23.05451 67.68162
1900 244.5439 175.0418 242.6138 69.27021 56.89208 91.86263
1901 108.7546 245.7403 191.3407 49.11277 73.03485 61.37813
1902 85.14386 21.66720 11.44177 5.062206 3.499568 1.595528
1903 241.5404 56.55690 156.2889 44.49061 24.85175 34.58828
1904 156.8839 24.67513 29.12168 15.30244 8.849475 2.920850
1905 243.3491 168.3364 160.3243 57.94995 50.30044 40.59975
1906 135.8656 9.925510 241.8716 26.98659 12.72387 84.98434
1907 62.40375 56.48520 61.97769 5.275844 5.217834 6.099031
1908 181.3300 23.39579 47.54240 20.77350 11.59712 4.724534
1909 88.68091 171.1119 240.1721 35.08562 38.20024 88.15718
1910 26.51867 206.0290 137.4031 27.79356 46.73612 32.00513
1911 50.90167 89.81984 11.06614 6.011821 8.927188 2.581746
1912 23.29527 137.8472 96.69452 12.45539 19.98332 15.18681
1913 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1914 166.3266 144.3444 59.13100 27.34849 29.22599 9.175934
1915 199.8532 230.4320 200.1872 63.02288 73.53881 65.96300
1916 189.3682 14.58381 143.6406 26.98862 14.06892 28.14129
1917 87.20558 133.2202 141.9108 18.07213 21.61301 29.38812
1918 241.2147 114.0673 39.53578 43.32433 31.63256 6.631101
1919 145.9763 87.81368 73.56469 17.38137 14.41174 9.065956
1920 234.7768 255.0000 46.12450 70.74349 89.44869 16.97238
1921 154.9536 24.69864 210.6414 26.30913 13.20949 62.82124
1922 144.0272 49.51533 202.6417 24.13132 13.34270 57.89499
1923 77.26607 74.91364 128.0206 10.39578 9.086643 22.29724
1924 101.4982 222.8261 70.95012 33.57328 56.37045 15.86767
1925 98.24038 19.34213 160.1590 12.54507 6.575184 34.47571
1926 163.5382 112.6721 187.6135 30.81983 23.96375 50.76181
1927 178.2050 40.07118 126.0086 23.70702 13.39497 21.74685
1928 155.9722 180.4081 30.00406 31.04184 40.56641 8.271879
1929 12.83671 225.5826 11.41841 28.03849 54.72950 10.27356
1930 39.41973 136.3814 166.9392 17.51467 21.73273 40.30785
1931 166.8976 40.35976 39.97543 17.89870 10.80207 3.987914
1932 30.38921 16.12376 189.5546 10.88071 5.310678 49.30227
1933 64.20390 244.1877 133.3221 39.40594 67.93377 33.98831
1934 229.5545 23.83017 26.59351 33.67866 18.30193 3.621258
1935 224.0486 99.14290 27.25315 36.07967 25.64031 4.950845
1936 224.5994 101.8665 219.2890 49.00771 31.24667 70.87590
1937 161.8014 131.5023 116.7899 26.98189 26.05547 21.07042
1938 203.1169 204.5345 49.05743 47.47014 56.81196 12.20969
1939 15.05649 187.2981 152.7905 24.52833 38.67942 36.78912
1940 245.0148 79.61400 81.26156 42.57960 26.44114 11.48110
1941 31.55010 242.5345 184.3120 41.76929 67.91673 56.84742
1942 61.50691 240.3158 196.7793 43.83261 67.85655 63.82941
1943 116.1394 56.61856 245.4819 25.97032 14.10119 88.14505
1944 233.8044 33.63699 233.5854 49.73227 25.25793 79.89424
1945 113.4219 244.3291 105.8343 42.49131 69.77761 25.54959
1946 178.3833 107.5333 122.4115 28.02895 22.33858 22.06193
1947 27.38715 168.1186 53.52582 15.99138 29.26218 9.064508
1948 16.55199 34.47082 81.84400 3.302811 2.874049 9.114930
1949 223.6291 174.4386 195.8678 56.24138 50.70885 59.32598
1950 24.37513 209.5751 100.0521 26.37602 47.53082 20.59812
1951 69.92446 153.3168 116.3961 17.96894 26.20008 21.45335
1952 15.95196 119.4038 152.0631 13.40626 16.51117 32.78532
1953 132.0945 242.0797 14.74563 41.97998 68.81096 12.36935
1954 158.3998 48.54146 72.79523 17.29092 10.84852 8.250068
1955 188.2711 196.4033 120.9643 44.64823 52.24976 26.49626
1956 51.17199 46.35203 185.6117 12.07550 7.156185 47.39498
1957 102.6189 217.7012 228.2251 45.13655 58.87566 82.69670
1958 37.21327 200.6816 194.8670 32.10680 46.49417 59.19456
1959 144.5136 88.18144 148.2766 21.26022 15.98127 30.68393
1960 157.2449 155.1599 96.64364 28.56510 32.22987 16.69001
1961 95.63244 190.0860 137.5684 28.49805 41.74029 31.06556
1962 240.4425 45.78943 29.81439 37.91586 21.43090 4.203584
1963 217.6265 44.54765 22.28666 30.57388 17.58512 3.409941
1964 100.5800 116.1568 176.3689 20.26340 19.23416 44.37104
1965 48.42939 156.2948 245.1461 30.38671 31.80348 91.06284
1966 255.0000 62.30154 49.12875 44.10356 25.71591 6.392394
1967 30.55443 157.6243 113.9337 16.59190 26.56388 20.85907
1968 30.18860 105.7438 88.31672 8.369385 12.13102 11.97176
1969 238.0972 212.5299 239.9848 74.95318 72.11916 92.46030
1970 17.50352 210.2814 47.32379 24.63917 47.09560 11.35005
1971 79.28329 165.2630 146.2992 22.74443 31.45533 32.78503
1972 189.4700 51.06790 178.2125 31.04575 17.31284 44.38843
1973 156.3340 188.1060 231.0983 46.75998 49.39829 82.87273
1974 75.96863 99.81442 114.3018 11.46697 12.71715 18.56510
1975 144.7539 165.2627 158.0511 32.00150 36.11779 38.20300
1976 28.90236 49.79793 222.7170 15.76921 8.757419 70.65688
1977 15.99468 84.35461 108.5315 7.085714 8.523581 16.32890
1978 163.1860 209.1963 37.18478 38.94738 54.10087 10.99980
1979 75.68869 29.84418 77.71686 5.733699 3.960808 8.407462
1980 123.1768 98.00042 220.8000 26.33209 18.98764 70.74317
1981 81.20503 230.5837 72.31111 33.72240 59.55489 16.70366
1982 90.40683 99.67748 241.6829 25.51627 18.46161 86.02231
1983 217.6589 54.61102 170.7637 38.11520 21.27792 40.99716
1984 146.4370 220.4774 162.5166 44.77940 60.61153 44.29096
1985 62.46115 171.6933 53.56792 18.19331 31.38141 9.362698
1986 128.7736 102.8322 131.6874 18.81734 16.81458 24.62156
1987 114.0338 14.28093 85.81099 9.689606 5.525241 10.09510
1988 53.93505 70.17939 152.9844 10.37382 8.409574 31.77472
1989 185.3882 79.95887 229.0424 37.74741 22.53753 76.66282
1990 30.66818 20.83781 153.0212 7.506703 4.085887 31.10692
1991 116.8187 4.645845 186.6221 17.12978 8.368089 47.92090
1992 244.6315 14.37367 199.5340 48.58348 24.58472 56.87795
1993 27.56705 133.5219 206.1911 20.89091 22.40717 62.03167
1994 178.8039 63.19856 195.1772 30.90417 17.91638 53.92368
1995 56.46457 238.2673 17.60448 33.09374 62.57595 11.74570
1996 94.49560 119.2678 95.48367 14.25061 17.33321 14.29092
1997 118.5876 58.90704 56.89950 10.74868 8.233225 5.703141
1998 36.54787 70.98399 73.04296 5.161369 6.317127 8.056808
1999 157.9353 145.7928 188.4676 34.13031 32.09364 52.63499
2000 66.02273 198.1080 162.0858 29.70866 44.76390 41.82634
2001 241.4765 132.0931 149.7994 50.69281 38.13609 34.04178
2002 195.5635 137.6151 186.1663 41.16281 33.96461 51.34374
2003 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
2004 93.97390 157.7759 130.6722 21.66949 29.10059 26.48502
2005 69.62777 44.43900 117.5520 7.593509 5.375809 18.33288
2006 80.39132 156.2392 181.7764 24.45547 29.65730 49.00342
2007 110.1421 74.83245 132.9283 14.05069 10.92513 24.17797
2008 53.68344 97.41390 28.12491 6.968693 10.39085 3.594083
2009 68.48792 230.3161 166.9007 38.39413 61.19133 46.80637
2010 62.22425 14.99718 77.27025 4.485655 2.893663 8.184707
2011 243.3646 158.4438 177.5504 57.81180 47.45474 48.45210
2012 181.5866 16.35133 233.6328 34.84373 17.03518 79.12647
2013 205.7932 40.82351 96.47109 29.03484 16.36677 13.56169
2014 58.60137 122.6504 201.2570 20.20033 20.03300 58.54242
2015 36.58232 154.1330 231.7254 27.58585 30.05617 80.60992
2016 15.54457 140.1321 18.17897 10.61767 19.75472 4.688011
2017 153.8488 62.55379 34.56833 16.19508 11.37631 3.744253
2018 58.04990 92.48737 235.0080 21.40949 15.49162 80.56368
2019 233.5010 218.0922 185.4536 67.99652 71.41017 56.76567
2020 185.8035 14.72672 75.25531 22.43266 12.14968 8.660936
2021 55.82281 120.2764 132.3432 13.43457 16.84970 25.14487
2022 52.21214 120.5524 53.90501 9.785795 15.42104 6.765571
2023 53.94884 202.6155 66.83244 24.55586 44.27704 13.34573
2024 234.9077 54.07843 107.9418 38.87690 22.16357 17.12403
2025 228.9023 143.6341 202.1971 53.35881 41.34618 61.48705
2026 70.24921 51.56576 198.8850 14.90865 8.768360 55.20672
2027 238.4842 83.61498 242.0045 55.04892 31.64697 87.26269
2028 167.0178 127.5031 18.89916 24.47582 24.33834 4.874210
2029 85.70450 199.5396 92.22811 27.03919 44.39632 18.08423
2030 160.4554 192.1462 80.52474 35.59079 46.41179 15.56087
2031 238.2886 135.8583 15.09434 44.78862 36.47506 5.992508
2032 232.4717 240.7896 12.47841 65.25005 80.24833 13.27315
2033 95.83325 139.2616 229.8048 29.05140 27.45293 78.62372
2034 64.75663 95.25836 81.39816 8.702395 10.84689 10.28193
2035 13.02740 106.6212 236.4207 21.38213 17.43592 82.00446
2036 134.7502 209.8196 52.69067 34.25573 51.87310 12.36715
2037 69.40097 203.1461 217.6521 37.12080 49.61097 73.93145
2038 124.0444 45.13930 101.9294 12.54132 8.063175 14.18588
2039 83.94783 180.9561 47.33182 21.48097 35.76749 9.330583
2040 243.4906 177.5498 32.16462 53.69698 51.40255 9.318603
2041 140.5867 163.7474 218.3009 37.47343 37.79257 72.07233
2042 105.4733 69.22148 17.11213 9.044577 8.283227 2.511921
2043 15.23757 226.5495 173.3484 35.77512 58.24455 49.54551
2044 72.99418 146.5208 156.4419 19.95489 25.30367 36.03521
2045 48.99582 52.62503 148.0597 8.794453 6.251830 29.37315
2046 134.4419 55.16392 138.1982 16.72027 10.59735 25.91084
2047 243.8627 104.2221 132.8376 46.99427 31.53811 26.38929
2048 30.26781 167.8725 173.6834 22.91203 31.96733 45.31965
2049 21.19132 100.0050 53.83779 6.478145 10.44572 5.971223
2050 22.01888 208.4034 237.4114 38.95177 52.09875 88.52122
2051 86.28659 92.85350 153.4160 14.41547 12.98749 32.63094
2052 212.6359 232.4351 102.1620 59.13764 73.28228 24.38087
2053 245.2068 102.3336 244.6595 59.35687 36.23740 90.00740
2054 162.2360 101.3453 165.1305 27.17650 20.60502 38.71958
2055 233.1249 135.6400 111.8065 45.86242 36.65991 20.64535
2056 91.46916 179.6654 205.7781 32.41347 39.80736 64.52303
